name|Price|Raiting|Votes|5|3|Pointer Device|Web Camera|Included Software|HDD Capacity|Keyboard|Brand|Audio I/O Channels|Sales Package|Ideal For|RAID Configurations|
[]|['1']|['Rs. 49,490                ']|['0']|['5']|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (3542581TB2R)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 27,190                ']|['0']|['1']|['Lenovo G50-45 Notebook (APU Quad Core A8/ 4GB/ 500GB/ Free DOS/ 2GB Graph) (80300GYIN)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 1TB/ Ubuntu) (3542341TBiBU)']|
[]|[]|['Rs. 30,000                ']|[]|[]|['Lenovo G50-70 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS) (59-413711)']|
[]|[]|['Rs. 45,500                ']|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ 2GB Graph) (3442545002B)']|
[]|[]|['Rs. 34,000                ']|[]|[]|['Dell Inspiron 3147 Notebook (1st Gen CDC/ 4GB/ 500GB/ Win8.1/ Touch) (3147C4500iS)']|
[]|[]|['Rs. 25,900                ']|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen PDC/ 4GB/ 500GB/ Win8.1) (3442P4500iB1)']|
[]|['1']|['Rs. 32,500                ']|['0']|['4']|['Lenovo G50-70 Notebook (4th Gen Ci3/ 2GB/ 1TB/ Free DOS/ 2GB Graph) (59-422432)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 35,411                ']|['1']|['4']|['Dell Inspirion 3147 2-in-1 Laptop (PQC/ 4GB/ 500GB/ Win8.1/ Touch) (3147P4500iST1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 114,990                ']|['1']|['3.5']|['Dell XPS 12 Ultrabook (3rd Gen Ci7/ 8GB/ 256GB SSD/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 33,990                ']|[]|[]|['Acer Aspire E5-571 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (NX.MPSSI.004)']|
[]|[]|['Rs. 39,270                ']|[]|[]|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1) (354254500iB)']|
[]|[]|['Rs. 23,290                ']|[]|[]|['Toshiba Satellite C50A-P0015 Notebook (PQC/ 2GB/ 500GB/ No OS)']|
[]|['1']|['Rs. 123,900                ']|['0']|['5']|['Dell Alienware 14 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (AW14781TB2A2)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 41,700                ']|[]|[]|['Lenovo Ideapad Flex 2-14 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (59-429522)']|
[]|[]|['Rs. 34,899                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Ubuntu/ 2GB) (3542345002BU1)']|
[]|[]|['Rs. 35,670                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph) (3542345002R)']|
[]|[]|['Rs. 33,800                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 1TB/ Ubuntu) (3542341TBiBLU)']|
[]|[]|['Rs. 24,000                ']|[]|[]|['Toshiba Satellite L50-B P0010 Notebook (PQC/ 2GB/ 500GB) (PSKTWG-00900H)']|
[]|['5']|['Rs. 92,490                ']|['0']|['5']|['MSI GE60 2PG Apache (623IN) Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (GE60 2 PG)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 39,400                ']|[]|[]|['HP Pavilion 13-b102TU Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1) (J8C29PA)']|
[]|[]|['Rs. 45,020                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (3542541TB2BT1)']|
[]|['2']|['Rs. 51,000                ']|['0']|['4.5']|['Lenovo Z50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (59-430541)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 40,990                ']|['0']|['5']|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1) (354254500iBL)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 34,290                ']|[]|[]|['HP 15-r065TU Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1) (J8B81PA)']|
[]|[]|['Rs. 51,000                ']|[]|[]|['Dell Inspiron 5547 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ Touch/ 2GB Graph) (5547545002ST1)']|
[]|['5']|['Rs. 41,890                ']|['3']|['5']|['Lenovo Z50 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Free DOS/ 2GB Graph) (59-429623)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 27,990                ']|['0']|['4']|['Toshiba Satellite Pro B40-A I0033 (3rd Gen Ci3/ 4GB/ 500GB/ No OS) (PSM4VG-004003)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 20,990                ']|['0']|['1']|['Lenovo G405 Notebook (APU Dual Core E1/ 2GB/ 500GB/ Win8.1) (59-412293)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 102,300                ']|['2']|['5']|['MSI GE60 2PF Apache Pro (622IN) Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (GE60 2 PF)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 112,290                ']|['3']|['4']|['MSI GE60 2PE Apache Pro (621IN) Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (GE60 2PF)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 38,990                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen PDC/ 4GB/ 500GB/ Ubuntu) (3542P4500iRU)']|
[]|['1']|['Rs. 40,390                ']|['1']|['5']|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1) (354254500iS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 99,590                ']|['0']|['1.5']|['Dell XPS 12 Ultrabook (3rd Gen Ci5/ 4GB/ 128GB SSD/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 48,000                ']|['0']|['4.5']|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (3542581TB2B)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 24,800                ']|['1']|['1']|['Acer Aspire E1-522A Laptop (APU Quad Core A4/ 2GB/ 500GB/ Linux) (NX.M81SI.009)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 37,990                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Ubuntu/ 2GB Graph) (3542345002RU)']|
[]|[]|['Rs. 35,600                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (354234500iBT1)']|
[]|[]|['Rs. 36,500                ']|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (344234500iR)']|
[]|['3']|['Rs. 53,299                ']|['0']|['3.7']|['Toshiba Satellite S40-B X3110 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 38,990                ']|['0']|['3.5']|['Asus F550CC-CJ979H Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph/ Touch) (90NB00W9-M21400)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 38,470                ']|[]|[]|['Toshiba Satellite L50-B X0011 Notebook (4th Gen Ci5/ 4GB/ 500GB/ No OS)']|
[]|[]|['Rs. 34,100                ']|[]|[]|['Dell Inspiron 15 352132500iBU Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Ubuntu)']|
[]|[]|['Rs. 122,990                ']|[]|[]|['Dell Alienware AW14781TB2A1 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph)']|
[]|['1']|['Rs. 63,799                ']|['0']|['5']|['Toshiba Satellite L50-B Y3110 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 68,990                ']|['0']|['1']|['Dell Inspiron 5537 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph) (3537561tb2b)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 18,599                ']|['0']|['4']|['Asus X200MA Netbook (1st Gen CQC/ 2GB/ 500GB/ Free DOS) (KX233D)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 23,100                ']|[]|[]|['Toshiba Satellite C50A-P0014 Notebook (1st Gen PQC/ 2GB/ 500GB/ No OS)']|
[]|[]|['Rs. 30,160                ']|[]|[]|['Toshiba Satellite L50-B I0010 Notebook (3rd Gen Ci3/ 2GB/ 500GB/ No OS)']|
[]|['1']|['Rs. 34,163                ']|['0']|['5']|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Ubuntu/ 2GB Graph) (3542345002BU)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 30,160                ']|[]|[]|['Toshiba Satellite L50-B I0011 Notebook (3rd Gen Ci3/ 2GB/ 500GB/ No OS)']|
[]|[]|['Rs. 28,500                ']|[]|[]|['Toshiba Satellite C50-B I0010 Notebook (3rd Gen Ci3/ 2GB/ 500GB/ No OS)']|
[]|[]|['Rs. 42,250                ']|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Ubuntu/ 2GB Graph) (3442541TB2BU)']|
[]|['13']|['Rs. 111,990                ']|['3']|['3.8']|['MSI GS60 2PL Ghost Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 67,990                ']|['2']|['4.1']|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 29,985                ']|['1']|['2']|['Acer Aspire V5-571 Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Linux) (NX.M2DSI.012)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 36,400                ']|['2']|['3']|['Lenovo Z50-70 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Free DOS) (59-420310)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 37,450                ']|['4']|['3.9']|['Dell Inspirion 3148 2-in-1 Laptop (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (314834500iST)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 24,990                ']|[]|[]|['HCL AE1V3113-I ME  -  14.1 Inch, 320 GB HDD, 2 GB DDR3 Laptop']|
[]|[]|['Rs. 17,990                ']|[]|[]|['HCL AE2V0164-I ME  -  11.6 Inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|['3']|['Rs. 20,550                ']|['0']|['4.7']|['Asus XX063D X Series Pentium Quad Core  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 34,865                ']|[]|[]|['HP ProBook G2 Series Intel Core i3  -  14 inch, 500 GB HDD, 4 GB DDR3, DOS Laptop']|
[]|['2']|['Rs. 32,850                ']|['2']|['5']|['HP Pavilion R Series Intel Core i3  -  15.6 inch, 500 GB HDD, 4 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 26,285                ']|['0']|['5']|['Asus F451C F Series Intel Core i3  -  14 inch, 500 GB HDD, 4 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 32,599                ']|[]|[]|['Acer Aspire E5-571 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Linux) (NX.MPTSI.002)']|
[]|[]|['Rs. 48,990                ']|[]|[]|['Lenovo Z50-70 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (59-436412)']|
[]|[]|['Rs. 33,799                ']|[]|[]|['Acer Aspire E5-571 Notebook (4th Gen Ci3/ 4GB/ 1TB/ Linux) (NX.MLTSI.003)']|
[]|[]|['Rs. 35,650                ']|[]|[]|['Acer Aspire E5-571 Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1) (NX.MLTSI.004)']|
[]|[]|['Rs. 37,699                ']|[]|[]|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Ubuntu) (354254500iRU)']|
[]|['2']|['Rs. 53,750                ']|['0']|['5']|['Lenovo Z50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph) (59-428432)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 20,990                ']|[]|[]|['Lenovo G50-45 Notebook (APU Dual Core E1/ 2GB/ 500GB/ Win8.1) (803005RIN)']|
[]|['2']|['Rs. 80,350                ']|['0']|['5']|['Asus G551JK-DM053H ROG Series  -  15.6 inch, 1 TB HDD, 8 GB DDR3 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 33,540                ']|[]|[]|['Lenovo G 50-70 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (59-436419)']|
[]|[]|['Rs. 26,990                ']|[]|[]|['Lenovo Ideapad G50-30 Notebook (1st Gen PQC/ 4GB/ 1TB/ Win8.1) (80G000EPIN)']|
[]|[]|['Rs. 44,349                ']|[]|[]|['HP Pro Book G2 Series  -  14 inch, 500 GB HDD, 4 GB DDR3 Laptop']|
[]|[]|['Rs. 39,400                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph) (3542345002BL1)']|
[]|['9']|['Rs. 53,990                ']|['0']|['4.4']|['HP ProBook G2 Series Intel Core i5  -  14 inch, 500 GB HDD, 4 GB DDR3, Windows 8 Pro Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 19,500                ']|[]|[]|['Asus X553MA-XX233D X Series  -  15.6 inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|['1']|['Rs. 38,570                ']|['0']|['5']|['Lenovo Ideapad Flex 2-14 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (59-428487)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 40,899                ']|[]|[]|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1) (354254500iR)']|
[]|['6']|['Rs. 89,990                ']|['2']|['5']|['Acer Aspire R7-572G (NX.M95SI.001) Laptop (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 34,320                ']|[]|[]|['Acer Aspire E1-470P Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (NX.MF8SI.004)']|
[]|[]|['Rs. 18,500                ']|[]|[]|['Asus X200MA-KX238D X Series  -  11.6 inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|['3']|['Rs. 39,788                ']|['0']|['5']|['Asus X550LC-XX325D X Intel Core i5  -  15.6 inch, 750 GB HDD, 4 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 43,950                ']|[]|[]|['Asus Transformer Book Flip Transformer Series  -  15.6 inch, 1 TB HDD, 4 GB DDR3 Laptop']|
[]|[]|['Rs. 18,990                ']|[]|[]|['Asus X553MA-XX233D X Series  -  15.6 inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|['1']|['Rs. 35,990                ']|['0']|['5']|['Lenovo G50-45 Notebook (APU Quad Core A8/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (80E300FSIN)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 23,290                ']|[]|[]|['Lenovo Flex 10 Notebook (1st Gen CDC/ 2GB/ 500GB/ Win8.1/ Touch) (59-430551)']|
[]|[]|['Rs. 16,490                ']|[]|[]|['HCL AE2V0164-I L 1011  -  11.6 inch, 500 GB HDD, 2 GB DDR3 Netbook']|
[]|['3']|['Rs. 46,580                ']|['0']|['3.3']|['Dell Inspiron 3542 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (3542541TB2BL)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Lenovo G50-70 59-417092 Notebook (4th Gen Ci3/ 2GB/ 500GB/ Win8.1)']|
[]|['27']|['Rs. 76,880                ']|['11']|['4.7']|['Lenovo Y50-70 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph) (59-431090)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 37,090                ']|[]|[]|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Ubuntu) (354254500iSU)']|
[]|['1']|['Rs. 25,140                ']|['1']|['4']|['Lenovo Ideapad G50-45 (80E3005WIN) APU Dual Core  -  15.6 inch, 500 GB HDD, 4 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['62']|['Rs. 49,449                ']|['15']|['4.4']|['Samsung NP300V5A-S0CIN Laptop (2nd Gen Ci7/ 6GB/ 1TB/ Win7 HP/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 32,830                ']|['0']|['5']|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Ubuntu/ 2GB Graph) (3542345002SU1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 28,500                ']|[]|[]|['Acer Aspire E5-571 Notebook (4th Gen Ci3/ 2GB/ 500GB/ Linux) (NX.ML8SI.005)']|
[]|[]|['Rs. 81,490                ']|[]|[]|['HP Envy 15-k111TX Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ Touch/ 4GB Graph) (K2N89PA)']|
[]|['8']|['Rs. 45,800                ']|['3']|['4']|['Lenovo Flex 2-14 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ Touch/ 2GB Graph) (59-429729)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|[]|['0']|['4']|['Lenovo Ideapad Flex 2-14 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (59-429728)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Ooops! Something went wrong.']|
[]|[]|['Rs. 39,990                ']|[]|[]|['HP 14 v021tu Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1) (J6M18PA)']|
[]|['1']|['Rs. 39,999                ']|['1']|['4']|['HP Pavilion TS 14-n242tu Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1/ Touch) (J8B56PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 27,299                ']|[]|[]|['HP 14-r059tu Notebook (4th Gen Ci3/ 2GB/ 500GB/ Free DOS) (J8C51PA)']|
[]|[]|['Rs. 33,310                ']|[]|[]|['HP 15-r063tu Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (J8B77PA)']|
[]|['4']|['Rs. 19,490                ']|['2']|['4.5']|['Asus X553MA-XX063D Notebook (PQC/ 2GB/ 500GB/ Free DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|[]|['3']|['4']|['Lenovo Z50-70 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Free DOS) (59-429601)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 38,990                ']|['1']|['5']|['Lenovo S510p Notebook (4th Gen Ci5/ 4GB/ 500GB/ Free DOS/ 2GB Graph) (59-411376)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 72,890                ']|[]|[]|['HP Envy 15-k112TX Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph) (K2N90PA)']|
[]|['11']|['Rs. 66,440                ']|['4']|['4.3']|['MSI GP60 2PE Leopard (424IN) Notebook (4th Gen Ci5/ 4GB/ 750GB/ Win8.1/ 2GB Graph) (GP60 2PE Pro)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 19,990                ']|['0']|['4.7']|['Asus X553MA-BING-XX289B Notebook (4th Gen Celeron Quad Core/ 2GB/ 500GB/ Win8.1) (90NB04X1-M05170)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 31,690                ']|['3']|['3.3']|['Lenovo G50-70 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (59-422405)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 39,000                ']|[]|[]|['HP Pavilion 11-n032tu x360 Netbook (1st Gen PQC/ 4GB/ 500GB/ Win8.1) (J8B99PA)']|
[]|[]|['Rs. 31,990                ']|[]|[]|['HP Pavilion R Series  -  15.6 inch, 500 GB HDD, 4 GB DDR3 Laptop']|
[]|['18']|['Rs. 54,600                ']|['7']|['3.8']|['Asus N55SL-S1050V Laptop (2nd Gen Ci7/ 8GB/ 750GB/ Win7 HP/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 20,850                ']|[]|[]|['Asus X553MA-XX064D X Series  -  15.6 inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|[]|['Rs. 36,890                ']|[]|[]|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Ubuntu) (354254500iBU)']|
[]|[]|['Rs. 25,990                ']|[]|[]|['Dell Inspiron 3442 Notebook (4th Gen PDC/ 4GB/ 500GB/ Ubuntu) (3442P4500iBU1)']|
[]|['23']|['Rs. 25,499                ']|['13']|['4.4']|['HP 15-r078TU Notebook (PQC/ 4GB/ 1TB/ Win8.1) (K5B35PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 49,990                ']|['1']|['4']|['Dell Inspiron 5547 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 57,990                ']|['0']|['5']|['Dell Inspiron 7437 Notebook (4th Gen Ci5/ 6GB/ 500GB/ Win8.1/ Touch) (743756500iST1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 17,990                ']|[]|[]|['Asus X200MA-KX238D Netbook (1st Gen CDC/ 2GB/ 500GB/ Free DOS) (90NB04U2-M06400)']|
[]|[]|['Rs. 45,690                ']|[]|[]|['Dell Inspiron 3542 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (3542541TB2B1)']|
[]|['9']|[]|['4']|['4.6']|['Lenovo Z50-70 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph) (59-429602)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 19,490                ']|[]|[]|['Lenovo S20-30 Netbook (4th Gen CDC/ 2GB/ 500GB/ Win8.1) (59-436662)']|
[]|['15']|['Rs. 28,135                ']|['3']|['4.4']|['HP 15-r074TU Notebook (4th Gen Ci3/ 4GB/ 1TB/ Free DOS) (J8B82PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 52,000                ']|['2']|['4.8']|['Lenovo Z50 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph) (59-429607)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['17']|['Rs. 42,990                ']|['7']|['4.4']|['Dell Inspiron 5447 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (5447541TB2S)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 24,150                ']|['2']|['3.8']|['Lenovo G50 - 30 Notebook (PQC/ 4GB/ 500GB/ Win8.1) (80G0015HIN)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 22,290                ']|['5']|['3.6']|['Dell Inspiron 3541 Notebook (APU Dual Core E1/ 4GB/ 500GB/ Win8.1) (3541E14500iB1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
