"name"|"cost"|"discount"|"originalPrice"|"ratings"|"noReviews"|"votes"|"['Address']"|"['Bedrooms']"|"['Bathrooms']"|"['Balconies']"|"['Furnished']"|"['Possession Status']"|"['Floor Number']"|"['Total Floors']"|"['Units on the Floor ']"|"['Covered Area ']"|"['Carpet/Builtup Area ']"|"['Additional Rooms ']"|"['Facing ']"|"['Overlooking ']"|"['Age of Construction ']"|"['Transaction Type ']"|"['Type of Ownership ']"|"['Units Available ']"|"['Plot Area ']"|"['Possession By']"|""|ImageURL"
21|http://magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Sale-New-Uttam-Nagar-in-New-Delhi&id=kLzvkpgpWSZzpSvf+uAgZw==|2 BHK, 600 Sq-ft Builder Floor Apartment For Sale|22.50|, Lacs|3,750|, Sq-ft|| Dec 24, 14 |Vaastu Compliant, Intercom Facility, Reserved Parking, Water Storage, DTH Television Facility, Visitor Parking|UTTAM NAGAR, vishwash park, New Delhi - West - 110059|2|2|1|Semi-Furnished|Ready to Move|2 |4 |2 |600|555|Puja Room|West |Main Road |New Construction|New Property|Freehold|2|1500|N/A|
22|http://magicbricks.com/propertyDetails/4-BHK-4500-Sq-ft-Multistorey-Apartment-FOR-Sale-Jor-Bagh-in-New-Delhi&id=zvLRdLJaoORzpSvf+uAgZw==|4 BHK, 4500 Sq-ft Flat For Sale|50.0|, CroresNegotiable|1.11 Lacs|, Sq-ft|| Dec 24, 14 |RO Water System, Private Terrace/Garden, Vaastu Compliant, Piped Gas, Air Conditioned, Intercom Facility, Maintenance Staff, Reserved Parking, Waste Disposal, Park, Security, Laundry Service, Water Storage, Power Back Up, Conference Room, Club House, Rain Water Harvesting, Visitor Parking|Also many more options between 3-7 BHK New Builder Floor Apartments or Independent Houses in Panchsheel Park, Anand Lok, Defence Colony, Hauzkhas Enclave, SDA, Shanti Niketan, Westend, Anand Niketan, Vasant Vihar, Golf Links, Sunder Nagar, Jorbagh, Chanakyapuri etc..., Jor Bagh, New Delhi - South - 110003|4|4|4|Semi-Furnished|Ready to Move|Ground |4 |N/A|4500|N/A|Puja Room, Study, Store, Servant Room|East |Main Road , Garden/Park |5 to 10 years|Resale|Freehold|7|1|N/A|
23|http://magicbricks.com/propertyDetails/4-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-19-in-New-Delhi&id=zjRl/iQjv3BzpSvf+uAgZw==|4 BHK, 2200 Sq-ft Flat For Sale|2.50|, CroresNegotiable|11,364|, Sq-ft|| Dec 24, 14 |Vaastu Compliant, Piped Gas, Intercom Facility, Maintenance Staff, Reserved Parking, Waste Disposal, Park, Security, Laundry Service, Water Storage, Lift, Power Back Up, Rain Water Harvesting|Dwarka sector - 19, Dwarka, Dwarka Sector 19, New Delhi - Dwarka - 110075|4|3|N/A|Semi-Furnished|Ready to Move|5 |8 |3 |2200|N/A|Servant Room|North - East |Main Road |5 to 10 years|Resale|Freehold|1|2000|N/A|
24|http://magicbricks.com/propertyDetails/1-BHK-539-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-3-in-New-Delhi&id=ldJ6EDuhbWRzpSvf+uAgZw==|1 BHK, 539 Sq-ft Flat For Sale|10.51|, Lacs|1,950|, Sq-ft|| Dec 24, 14 |Park, Jogging and Strolling Track, Security, Water Storage, Lift, Power Back Up, Gymnasium|Mahaniyam prathana salai,\nMudichur,Manimangalam Road,\nTambaram, West,\nChennai., tambaram west, New Delhi - Dwarka|1|1|1|Unfurnished|Under Construction|2 |4 |N/A|539|N/A|N/A|N/A|Garden/Park , Main Road |N/A|New Property|Freehold|136|N/A|N/A|
25|http://magicbricks.com/propertyDetails/2-BHK-80-Sq-yrd-Multistorey-Apartment-FOR-Sale-Janakpuri-in-New-Delhi&id=ogstzPtdA15zpSvf+uAgZw==|2 BHK, 80 Sq-yrd Flat For Sale|60.0|, LacsNegotiable|75,000|, Sq-yrd|| Dec 24, 14 |Vaastu Compliant, Piped Gas, Reserved Parking, Waste Disposal, Park, Jogging and Strolling Track, Outdoor Tennis Courts, Security, Water Storage, Rain Water Harvesting, Visitor Parking|Janakpuri, New Delhi - West - 110058|2|2|N/A|Semi-Furnished|Ready to Move|1 |3 |1 |80|N/A|N/A|North - East |Main Road |5 to 10 years|Resale|Freehold|1|N/A|N/A|
26|http://magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-in-New-Delhi&id=N93o7Tb9IZBzpSvf+uAgZw==|2 BHK, 650 Sq-ft Builder Floor Apartment For Sale|23.75|, Lacs|3,654|, Sq-ft|| Dec 23, 14 |Vaastu Compliant, Intercom Facility, Reserved Parking, Waste Disposal, Water Storage|uttam nagar, Uttam Nagar, New Delhi - West - 110059|2|1|1|Furnished|Ready to Move|1 |3 |2 |650|N/A|N/A|East |N/A|New Construction|New Property|Freehold|3|N/A|N/A|
27|http://magicbricks.com/propertyDetails/3-BHK-1950-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-7-in-New-Delhi&id=rSSQ/TVkv/VzpSvf+uAgZw==|3 BHK, 1950 Sq-ft Flat For Sale|1.84|, CroresNegotiable|9,436|, Sq-ft|3 | Dec 23, 14 |Vaastu Compliant, Piped Gas, Intercom Facility, Maintenance Staff, Waste Disposal, Water Storage, DTH Television Facility, Conference Room, Service/Goods Lift, Visitor Parking, Reserved Parking, Park, Security, Laundry Service, Lift, Power Back Up, Rain Water Harvesting|BRAHMA CGHS DWARKA SECTOR 7, Dwarka Sector 7, New Delhi - Dwarka - 110075|3|3|4|Semi-Furnished|Ready to Move|3 |10 |2 |1950|1750|Servant Room|East |Garden/Park |5 to 10 years|Resale|Freehold|1|N/A|N/A|
28|http://magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Hauz-Khas-in-New-Delhi&id=zPW6R8vJbKlzpSvf+uAgZw==|2 BHK, 950 Sq-ft Builder Floor Apartment For Sale|82.0|, LacsNegotiable|8,632|, Sq-ft|| Dec 23, 14 |Vaastu Compliant, Reserved Parking, Park, Security, Water Storage, Visitor Parking|Hauz Khas Village, Hauz Khas, New Delhi - South - 110016|2|2|N/A|Semi-Furnished|Ready to Move|1 |3 |3 |950|900|Servant Room|North - East |Garden/Park |5 to 10 years|Resale|Freehold|1|2000|N/A|
29|http://magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-12-in-New-Delhi&id=qSTsEweKCr1zpSvf+uAgZw==|3 BHK, 1650 Sq-ft Flat For Sale|1.55|, Crores|9,394|, Sq-ft|4 | Dec 22, 14 |RO Water System, Private Terrace/Garden, Vaastu Compliant, Piped Gas, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Water Storage, DTH Television Facility, Service/Goods Lift, Visitor Parking, Cafeteria/Food Court, Park, Security, Lift, Power Back Up, Club House, Rain Water Harvesting, Gymnasium|KANAK DURGA APPTS SECTOR 12, Dwarka Sector 12, New Delhi - Dwarka - 110075|3|2|3|Furnished|Ready to Move|3 |8 |4 |1650|N/A|N/A|North - East |Garden/Park , Main Road |5 to 10 years|Resale|Freehold|1|N/A|N/A|
30|http://magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Patel-Nagar-in-New-Delhi&id=/Dxu6HrZYERzpSvf+uAgZw==|3 BHK, 1350 Sq-ft Flat For Sale|3.0|, Crores|22,222|, Sq-ft|| Dec 22, 14 |Maintenance Staff, Reserved Parking, Waste Disposal, Park, Security, Water Storage, Lift, Rain Water Harvesting, Visitor Parking|patel nagar, Patel Nagar, New Delhi - West - 110008|3|3|2|Unfurnished|Under Construction|3 |4 |N/A|1350|1350|Store|North - East |Main Road |N/A|New Property|Freehold|N/A|N/A|Dec, 15|
