"Listing","cost","date","blank","amenities","Address","Bedrooms","Bathrooms","Balconies","Furnished","Possession Status","Floor Number","Total Floors","Units on the Floor ","Carpet/Builtup Area ","Additional Rooms ","Facing ","Overlooking ","Age of Construction ","Transaction Type ","Type of Ownership ","Units Available ","Plot Area ","Possession By",
4 BHK, 130 Sq-yrd Builder Floor Apartment For Sale","70.0Lac","Dec2514","VaastuCompliantReservedParkingWaterStorageLiftPowerBackUp","A-43-44-MOHAN GARDEN DWARKA MOR METRO STTION, MOHAN GARDEN, New Delhi - West - 110059","4","4","1","Semi-Furnished","Under Construction","1 ","4 ","4 ","N/A","N/A","North - West ","N/A","N/A","New Property","Freehold","4","N/A","N/A"
2 BHK, 700 Sq-ft Builder Floor Apartment For Sale","36.0Lac","Dec2514","VaastuCompliantMaintenanceStaffSecurityRainWaterHarvestingVisitorParking","SULTANPUR MANDI ROAD, SULTANPUR, New Delhi - 110030","2","2","1","Semi-Furnished","Ready to Move","2 ","4 ","3 ","N/A","N/A","East ","Main Road ","New Construction","New Property","Freehold","6","N/A","N/A"
2 BHK, 550 Sq-ft Builder Floor Apartment For Sale","19.75Lac","Dec2514","VaastuCompliantReservedParkingSecurity","uttam nagar west, Uttam Nagar, New Delhi - West - 110059","2","2","1","Semi-Furnished","Ready to Move","1 ","4 ","1 ","N/A","Study, Store","East ","Main Road ","New Construction","Resale","Freehold","2","N/A","N/A"
2 BHK, 1200 Sq-ft Flat For Sale","1.80Crore","Dec2514","VaastuCompliantWasteDisposalParkSecurityVisitorParking","Vasant Kunj., Vasant Kunj Sector B, New Delhi - South","2","2","N/A","Semi-Furnished","Ready to Move","Ground ","4 ","N/A","N/A","N/A","North - East ","N/A","5 to 10 years","Resale","Freehold","1","N/A","N/A"
3 BHK, 950 Sq-ft Builder Floor Apartment For Sale","65.0Lac","Dec2514","ParkLift","rohini sec-25, rohini sec-25 new delhi-110085, New Delhi - Rohini - 110085","3","2","N/A","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","N/A","N/A","N/A","New Construction","New Property","N/A","N/A","N/A","N/A"
4 BHK, 2200 Sq-ft Builder Floor Apartment For Sale","3.20Crore","Dec2514","","Jasola, New Delhi, Delhi-NCR., Jasola, New Delhi - South - 110025","4","5","N/A","Semi-Furnished","Ready to Move","1 ","3 ","N/A","N/A","Puja Room","South - East ","Garden/Park ","New Construction","Resale","Freehold","3","N/A","N/A"
2 BHK, 700 Sq-ft Builder Floor Apartment For Sale","25.0Lac","Dec2514","","Sultanpur, New Delhi - South - 110030","2","2","1","Semi-Furnished","Ready to Move","4 ","4 ","N/A","N/A","N/A","East ","N/A","New Construction","Resale","N/A","N/A","N/A","N/A"
2 BHK, 84 Sq-yrd Builder Floor Apartment For Sale","62.0Lac","Dec2514","ROWaterSystemWasteDisposalParkWaterStorage","Paschim Vihar, New Delhi - West - 110063","2","2","1","Semi-Furnished","Ready to Move","2 ","4 ","N/A","","","","","Puja Room","East ","Garden/Park , Main Road ","N/A","N/A","N/A"
3 BHK, 250 Sq-yrd Builder Floor Apartment For Sale","7.50Crore","Dec2514","Internet/Wi-FiConnectivityAirConditionedReservedParkingParkWaterStorageLiftPowerBackUpConferenceRoomService/GoodsLiftVisitorParking","Anand Niketan, New-Delhi, Delhi-NCR., Anand Niketan, New Delhi - South - 110021","3","3","N/A","Semi-Furnished","Ready to Move","2 ","4 ","N/A","N/A","N/A","North - East ","Garden/Park ","New Construction","New Property","Freehold","1","N/A","N/A"
4 BHK, 2500 Sq-ft Flat For Sale","2.25Crore","Dec2414","ROWaterSystemPrivateTerrace/GardenVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffReservedParkingParkSecurityWaterStorageLiftPowerBackUpVisitorParking","Sector 19 Solomen Heights, Dwarka Sector 19, New Delhi - Dwarka - 110075","4","4","5","Semi-Furnished","Ready to Move","5 ","10 ","2 ","","N/A","","","","North - East ","Garden/Park ","5 to 10 years","N/A","N/A"
3 BHK, 133 Sq-yrd Builder Floor Apartment For Sale","1.45Crore","Dec2414","PipedGasReservedParkingWasteDisposalParkSecurityWaterStorageLiftVisitorParking","Paschim Vihar, New-Delhi, Delhi-NCR., Paschim Vihar, New Delhi - West - 110063","3","3","N/A","Furnished","Ready to Move","2 ","4 ","N/A","N/A","N/A","N/A","Garden/Park ","New Construction","New Property","Freehold","1","N/A","N/A"
3 BHK, 900 Sq-ft Builder Floor Apartment For Sale","60.0Lac(Negotiable)","Dec2414","VaastuCompliantIntercomFacilityReservedParkingWaterStorageLift","Uttam Nagar, New-Delhi, Delhi-NCR., Uttam Nagar, New Delhi - West - 110059","3","2","N/A","Semi-Furnished","Ready to Move","4 ","4 ","8 ","N/A","N/A","East ","Main Road ","New Construction","New Property","Freehold","1","N/A","N/A"
3 BHK, 1950 Sq-ft Flat For Sale","1.72Crore","Dec2414","VaastuCompliantPipedGasIntercomFacilityMaintenanceStaffReservedParkingWasteDisposalParkSecurityWaterStorageLiftPowerBackUpService/GoodsLiftVisitorParking","PRAGHYA APARTMENT, Sector-2, Dwarka, delhi., Dwarka Sector 2, New Delhi - Dwarka - 110075","3","3","3","Semi-Furnished","Ready to Move","10 ","10 ","2 ","","","","","Servant Room","West ","Garden/Park , Main Road ","Less than 5 years","N/A","N/A"
2 BHK, 1150 Sq-ft Flat For Sale","1.25Crore","Dec2414","Internet/Wi-FiConnectivityVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffReservedParkingParkSecurityLaundryServiceWaterStorageLiftDTHTelevisionFacilityPowerBackUpConferenceRoomVisitorParking","patparganj delhi 1100921, Indraprastha Extension, Patparganj, New Delhi - East - 110092","2","2","1","Semi-Furnished","Ready to Move","4 ","7 ","4 ","","","","","","","","Store","","N/A"
3 BHK, 160 Sq-yrd Builder Floor Apartment For Sale","1.95Crore","Dec2414","VaastuCompliantPipedGasAirConditionedIntercomFacilityMaintenanceStaffReservedParkingParkSecurityWaterStorageLiftVisitorParking","C R PARK, PARK FACING POSH LOCATION, New Delhi - South - 110019","3","3","3","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","Store, Servant Room","N/A","Garden/Park ","New Construction","New Property","Freehold","1","N/A","N/A"
3 BHK, 1250 Sq-ft Builder Floor Apartment For Sale","62.0Lac","Dec2414","","Uttam Nagar, New-Delhi, Delhi-NCR., Uttam Nagar, New Delhi - West","3","2","N/A","Furnished","Ready to Move","3 ","5 ","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","","N/A"
3 BHK, 1250 Sq-ft Builder Floor Apartment For Sale","1.10Crore","Dec2414","ROWaterSystemPrivateTerrace/GardenMaintenanceStaffReservedParkingWasteDisposalLaundryServiceLift","Laxmina nagar, Laxmi Nagar, Laxmi Nagar, New Delhi - East - 110092","3","2","1","Semi-Furnished","Ready to Move","1 ","4 ","N/A","","","","","Store","East ","Main Road ","N/A","N/A","N/A"
3 BHK, 1000 Sq-ft Builder Floor Apartment For Sale","75.0Lac","Dec2414","ReservedParkingWasteDisposalLaundryService","Mayur vihar 1 pandav nagar, Mayur Vihar 1, New Delhi - East - 110092","3","2","2","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","N/A","North - East ","Main Road ","New Construction","New Property","Freehold","N/A","N/A","N/A"
2 BHK, 500 Sq-ft Builder Floor Apartment For Sale","18.0Lac","Dec2414","VaastuCompliantIntercomFacilityReservedParkingParkSecurityLaundryServiceBanquetHallWaterStorageDTHTelevisionFacilityClubHouseBar/LoungeVisitorParkingGymnasium","Vishwas Park, T Extension, Uttam Nagar, New Delhi West., Uttam Nagar, New Delhi - West - 110059","2","1","1","Semi-Furnished","Ready to Move","1 ","4 ","4 ","","N/A","","","","","","","","N/A"
2 BHK, 97 Sq-m Flat For Sale","2.15Crore","Dec2414","Internet/Wi-FiConnectivityVaastuCompliantPipedGasAirConditionedIntercomFacilityMaintenanceStaffWasteDisposalParkJoggingandStrollingTrackSecurityBanquetHallWaterStorageDTHTelevisionFacilityBar/LoungeVisitorParkingCafeteria/FoodCourt","Vasant kunj, Vasant Kunj Sector C, New Delhi - South - 110070","2","2","N/A","Furnished","Ready to Move","Ground ","4 ","N/A","N/A","Store","N/A","Garden/Park , Main Road ","5 to 10 years","Resale","Freehold","N/A","N/A","N/A"
3 BHK, 1800 Sq-ft Builder Floor Apartment For Sale","3.50Crore(Negotiable)","Dec2414","VaastuCompliantPipedGasReservedParkingSecurityWaterStorageVisitorParking","Greater Kailash, New-Delhi, Delhi-NCR., Greater Kailash, New Delhi - South - 110048","3","3","N/A","Semi-Furnished","Ready to Move","1 ","3 ","1 ","N/A","Store","East ","Garden/Park ","5 to 10 years","Resale","Freehold","1","N/A","N/A"
3 BHK, 214 Sq-yrd Builder Floor Apartment For Sale","3.25Crore","Dec2414","PrivateTerrace/GardenVaastuCompliantAirConditionedReservedParkingSecurityWaterStorageLiftVisitorParking","South extension, South Extension 2, South Ex 2, New Delhi - South - 110049","3","3","N/A","Semi-Furnished","Ready to Move","3 ","3 ","1 ","N/A","Store","South - East ","Main Road ","New Construction","New Property","Freehold","2","N/A","N/A"
3 BHK, 85 Sq-yrd Builder Floor Apartment For Sale","45.0Lac","Dec2414","","Mahavir Enclave-2, Gali No 5, Main Road, Palam, Dwarka Sector 1A, Mahavir Enclave Part 2, New Delhi - Dwarka - 110045","3","2","1","Unfurnished","Ready to Move","4 ","4 ","6 ","N/A","Puja Room","North ","N/A","Less than 5 years","New Property","Freehold","3","N/A","N/A"
3 BHK, 1100 Sq-ft Builder Floor Apartment For Sale","50.0Lac","Dec2414","ReservedParkingSecurityWaterStorageLiftPowerBackUp","Bhagwati Garden,Dwarka Mor,New Delhi, Dwarka Mor, New Delhi - Dwarka - 110059","3","2","2","Semi-Furnished","Ready to Move","1 ","4 ","2 ","N/A","N/A","","","","North ","Main Road ","New Construction","","N/A"
2 BHK, 930 Sq-ft Builder Floor Apartment For Sale","27.97Lac","Dec2414","VaastuCompliantReservedParkingWasteDisposalSecurityWaterStorageLiftPowerBackUpRainWaterHarvesting","Burari, New Delhi - North","2","2","N/A","Semi-Furnished","Under Construction","1 ","4 ","N/A","N/A","N/A","North ","N/A","N/A","New Property","Freehold","1","N/A","Feb, 15"
4 BHK, 2200 Sq-ft Builder Floor Apartment For Sale","2.30Crore","Dec2414","VaastuCompliantReservedParkingWasteDisposalWaterStorageVisitorParking","34 Corner Market, Malviya Nagar., Malviya Nagar, New Delhi - South","4","4","N/A","Semi-Furnished","Ready to Move","3 ","3 ","N/A","N/A","N/A","N/A","N/A","N/A","Resale","N/A","N/A","N/A","N/A"
3 BHK, 1100 Sq-ft Builder Floor Apartment For Sale","80.0Lac","Dec2314","WasteDisposalLaundryService","Mayur vihar pH 1 pandav nagar, Mayur Vihar 1, New Delhi - East - 110091","3","2","2","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","N/A","North - East ","Main Road ","New Construction","New Property","Freehold","N/A","N/A","N/A"
2 BHK, 1200 Sq-ft Flat For Sale","1.0Crore(Negotiable)","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityPrivateTerrace/GardenVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffWasteDisposalBanquetHallWaterStorageDTHTelevisionFacilityConferenceRoomService/GoodsLiftBar/LoungeVisitorParkingCafeteria/FoodCourtReservedParkingParkSecurityLaundryServiceLiftPowerBackUpClubHouseRainWaterHarvestingGymnasiumSwimmingPool","Sector-11, Dwarka, New-Delhi, Delhi-NCR., Dwarka Sector 11, New Delhi - Dwarka - 110075","2","2","N/A","Semi-Furnished","Ready to Move","6 ","N/A","N/A","N/A","N/A","North - East ","Garden/Park , Main Road ","5 to 10 years","Resale","Freehold","N/A","N/A","N/A"
3 BHK, 1500 Sq-ft Flat For Sale","1.80Crore","Dec2314","PipedGasIntercomFacilityMaintenanceStaffWasteDisposalWaterStorageService/GoodsLiftVisitorParkingReservedParkingParkSecurityLaundryServiceLiftPowerBackUpRainWaterHarvestingGymnasiumSwimmingPool","Vasundhara Enclave, New-Delhi, Delhi-NCR., Vasundhara Enclave, New Delhi - East - 110096","3","3","N/A","Furnished","Ready to Move","8 ","9 ","N/A","N/A","N/A","East ","Garden/Park ","5 to 10 years","Resale","Freehold","1","N/A","N/A"
3 BHK, 78 Sq-yrd Builder Floor Apartment For Sale","28.0Lac(Negotiable)","Dec2314","VaastuCompliantIntercomFacilityReservedParkingWaterStorageLiftVisitorParking","Santosh Park, Uttam Nagar, New-Delhi, Delhi-NCR., Uttam Nagar, New Delhi - West - 110059","3","2","N/A","Semi-Furnished","Ready to Move","4 ","4 ","4 ","N/A","N/A","East ","Main Road ","New Construction","New Property","Freehold","2","N/A","N/A"
4 BHK, 2400 Sq-ft Builder Floor Apartment For Sale","3.80Crore","Dec2314","VaastuCompliantMaintenanceStaffReservedParkingWasteDisposalParkSecurityWaterStorageDTHTelevisionFacilityPowerBackUpRainWaterHarvestingVisitorParkingGymnasium","Saket, New-Delhi, Delhi-NCR., Saket, New Delhi - South - 110017","4","4","N/A","Unfurnished","Ready to Move","Ground ","3 ","1 ","N/A","Servant Room","North - East ","Garden/Park ","5 to 10 years","Resale","Freehold","1","N/A","N/A"
2 BHK, 1450 Sq-ft Flat For Sale","1.15Crore(Negotiable)","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityPrivateTerrace/GardenVaastuCompliantPipedGasAirConditionedIntercomFacilityMaintenanceStaffWasteDisposalJoggingandStrollingTrackWaterStorageBanquetHallDTHTelevisionFacilityConferenceRoomService/GoodsLiftVisitorParkingBar/LoungeCafeteria/FoodCourtReservedParkingParkOutdoorTennisCourtsSecurityLaundryServiceRainWaterHarvesting","Sector-18A, Dwarka, New Delhi, Delhi-NCR., Dwarka Sector 18A, New Delhi - Dwarka - 110075","2","2","N/A","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","Puja Room","North - East ","Garden/Park ","5 to 10 years","Resale","Freehold","2","N/A","N/A"
3 BHK, 1150 Sq-ft Flat For Sale","1.40Crore","Dec2314","PipedGasIntercomFacilityMaintenanceStaffReservedParkingWasteDisposalParkSecurityLaundryServiceWaterStorageVisitorParking","I.p.extension, Indraprastha Extension, Patparganj, New Delhi - East - 110092","3","2","2","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","Store","North - East ","Garden/Park , Main Road ","15 to 20 years","Resale","Freehold","N/A","N/A","N/A"
3 BHK, 850 Sq-ft Builder Floor Apartment For Sale","48.0Lac(Negotiable)","Dec2314","Lift","Palam, New-Delhi, Delhi-NCR, India., Palam, New Delhi - Dwarka","3","2","1","Furnished","Ready to Move","2 ","4 ","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","","N/A"
3 BHK, 2000 Sq-ft Flat For Sale","1.30Crore","Dec2314","ReservedParking","Sarita Vihar, Sarita Vihar, New Delhi - South - 110076","3","3","3","Semi-Furnished","Ready to Move","Ground ","3 ","N/A","N/A","N/A","N/A","Main Road ","New Construction","New Property","Freehold","4","N/A","N/A"
4 BHK, 1800 Sq-ft Flat For Sale","2.0Crore","Dec2314","ReservedParkingParkSecurityWaterStorageVisitorParking","Sarita Vihar, New-Delhi, Delhi-NCR., Sarita Vihar, New Delhi - South - 110076","4","4","N/A","Semi-Furnished","Ready to Move","Ground ","3 ","N/A","N/A","N/A","North ","N/A","N/A","Resale","Freehold","10","N/A","N/A"
3 BHK, 2340 Sq-ft Flat For Sale","1.50Crore","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityVaastuCompliantPipedGasAirConditionedIntercomFacilityMaintenanceStaffWasteDisposalJoggingandStrollingTrackWaterStorageDTHTelevisionFacilityConferenceRoomService/GoodsLiftVisitorParkingReservedParkingParkSecurityLaundryServiceLiftPowerBackUpClubHouseRainWaterHarvestingGymnasiumSwimmingPool","Marvel Zphyer,, kharad, New Delhi - South - 411014","3","4","N/A","Semi-Furnished","Ready to Move","5 ","12 ","4 ","N/A","Servant Room","East ","Garden/Park ","New Construction","Resale","Freehold","1","N/A","N/A"
3 BHK, 1600 Sq-ft Flat For Sale","1.35Crore","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffWasteDisposalWaterStorageDTHTelevisionFacilityService/GoodsLiftVisitorParkingReservedParkingParkSecurityLaundryServiceLiftPowerBackUpRainWaterHarvesting","Rudra Apartment, Dwarka Sector 6, New Delhi - Dwarka - 110075","3","2","2","Semi-Furnished","Ready to Move","5 ","8 ","4 ","N/A","N/A","North - East ","Garden/Park , Main Road ","Less than 5 years","Resale","Freehold","2","N/A","N/A"
3 BHK, 1250 Sq-ft Flat For Sale","1.55Crore","Dec2314","IntercomFacilityMaintenanceStaffReservedParkingWasteDisposalParkSecurityLaundryServiceWaterStoragePowerBackUpService/GoodsLiftRainWaterHarvestingVisitorParking","I.p.extension, Indraprastha Extension, Patparganj, New Delhi - East - 110092","3","2","N/A","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","N/A","East ","Garden/Park , Main Road ","15 to 20 years","Resale","Freehold","N/A","N/A","N/A"
1 BHK, 680 Sq-ft Flat For Sale","46.24Lac","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityVaastuCompliantAirConditionedIntercomFacilityMaintenanceStaffWasteDisposalWaterStorageDTHTelevisionFacilityService/GoodsLiftVisitorParkingReservedParkingParkSecurityLaundryServiceLiftPowerBackUpRainWaterHarvestingGymnasium","Mira road E, mira road, New Delhi - 401107","1","2","3","Unfurnished","Ready to Move","11 ","11 ","6 ","N/A","","","","Store","North - East ","Garden/Park ","New Construction","","N/A"
3 BHK, 1600 Sq-ft Flat For Sale","2.10Crore","Dec2314","VaastuCompliantPipedGasMaintenanceStaffReservedParkingWasteDisposalParkJoggingandStrollingTrackSecurityBanquetHallWaterStorageLiftDTHTelevisionFacilityClubHouseVisitorParking","Garnga Towers, CWG flats, Sector D-6, Nelson Mandela Road, Vasant Kunj, New Delhi, Vasant Kunj Sector D, New Delhi - South - 110070","3","2","4","Semi-Furnished","Ready to Move","6 ","8 ","4 ","","","","","Store","North - East ","Garden/Park , Main Road ","Less than 5 years","N/A","N/A"
3 BHK, 1500 Sq-ft Builder Floor Apartment For Sale","4.60Crore(Negotiable)","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityPrivateTerrace/GardenVaastuCompliantPipedGasAirConditionedIntercomFacilityMaintenanceStaffWasteDisposalBanquetHallWaterStorageDTHTelevisionFacilityConferenceRoomBar/LoungeVisitorParkingCafeteria/FoodCourtReservedParkingParkSecurityLiftPowerBackUpClubHouseRainWaterHarvestingGymnasiumSwimmingPool","Defence Colony, New Delhi, Delhi NCR., Defence Colony, New Delhi - South - 110024","3","3","N/A","Semi-Furnished","Ready to Move","Ground ","3 ","N/A","N/A","N/A","","","","East ","Garden/Park , Main Road ","New Construction","","N/A"
2 BHK, 1300 Sq-ft Flat For Sale","1.12Crore(Negotiable)","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityPrivateTerrace/GardenVaastuCompliantAirConditionedIntercomFacilityMaintenanceStaffWasteDisposalJoggingandStrollingTrackBanquetHallWaterStorageDTHTelevisionFacilityConferenceRoomService/GoodsLiftBar/LoungeVisitorParkingCafeteria/FoodCourtReservedParkingParkOutdoorTennisCourtsSecurityLaundryServiceLiftPowerBackUpRainWaterHarvestingGymnasiumSwimmingPool","Sector-18, Dwarka, New-Delhi, Delhi-NCR., Dwarka Sector 18, New Delhi - Dwarka - 110075","2","2","N/A","Unfurnished","Ready to Move","4 ","10 ","1 ","N/A","Store","North - East ","Main Road ","5 to 10 years","Resale","Freehold","1","N/A","N/A"
3 BHK, 1750 Sq-ft Flat For Sale","1.25Crore","Dec2314","PipedGasMaintenanceStaffJoggingandStrollingTrackDTHTelevisionFacilityService/GoodsLiftConferenceRoomVisitorParkingParkSecurityOutdoorTennisCourtsLaundryServiceLiftPowerBackUpRainWaterHarvesting","sector 18b, Dwarka Sector 18B, New Delhi - Dwarka - 110075","3","2","4","Semi-Furnished","Ready to Move","9 ","10 ","3 ","","N/A","N/A","","","","N/A","N/A","","N/A"
2 BHK, 700 Sq-ft Builder Floor Apartment For Sale","40.0Lac","Dec2314","ReservedParkingParkSecurityWaterStorage","SECTOR-25, Rohini Sector 25, New Delhi - Rohini - 110085","2","2","1","Furnished","Ready to Move","1 ","4 ","1 ","","N/A","","","","","","","","N/A"
4 BHK, 1600 Sq-ft Flat For Sale","2.50Crore","Dec2314","Internet/Wi-FiConnectivityVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffWasteDisposalJoggingandStrollingTrackWaterStorageDTHTelevisionFacilityService/GoodsLiftVisitorParkingReservedParkingParkOutdoorTennisCourtsSecurityLaundryServiceLiftPowerBackUpClubHouseRainWaterHarvestingGymnasium","Society Flat, Patparganj, New Delhi - East - 110092","4","3","2","Semi-Furnished","Ready to Move","4 ","7 ","2 ","","","","","","","","Servant Room","","N/A"
3 BHK, 1260 Sq-ft Builder Floor Apartment For Sale","75.0Lac","Dec2314","VaastuCompliantReservedParkingWasteDisposalParkLaundryServiceWaterStorageLiftVisitorParking","B block Freedom Fighter Enclave, Freedom Fighter Enclave, Sainik Farm, New Delhi - South - 110068","3","2","2","Semi-Furnished","Ready to Move","1 ","4 ","N/A","","","","","Puja Room","South - East ","Main Road ","N/A","N/A","N/A"
2 BHK, 1000 Sq-ft Flat For Sale","1.50Crore(Negotiable)","Dec2314","PipedGasMaintenanceStaffParkSecurityLaundryServiceWaterStorageLiftDTHTelevisionFacilityVisitorParking","Vasant Kunj, New Delhi, Delhi-NCR., Vasant Kunj, New Delhi - South - 110070","2","2","N/A","Unfurnished","Ready to Move","2 ","8 ","N/A","N/A","N/A","N/A","Garden/Park ","N/A","New Property","N/A","N/A","N/A","N/A"
4 BHK, 1233 Sq-ft Builder Floor Apartment For Sale","50.55Lac","Dec2314","MaintenanceStaffReservedParkingSecurityLiftVisitorParking","majri laldora, delhi., Rama Vihar, Karala, New Delhi - North - 110081","4","4","4","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","N/A","North - East ","N/A","New Construction","New Property","Freehold","1","N/A","N/A"
3 BHK, 125 Sq-yrd Builder Floor Apartment For Sale","1.25Crore","Dec2314","","Vikaspuri Block F, New Delhi - West","3","3","1","Furnished","Ready to Move","2 ","3 ","3 ","N/A","N/A","N/A","N/A","New Construction","New Property","N/A","N/A","N/A","N/A"
2 BHK, 450 Sq-ft Builder Floor Apartment For Sale","23.50Lac","Dec2314","ROWaterSystemVaastuCompliant","Mahavir Enclave, New Delhi., Mahavir Enclave, New Delhi - Dwarka - 110045","2","1","N/A","Semi-Furnished","Ready to Move","2 ","4 ","N/A","N/A","N/A","North - West ","Main Road ","N/A","New Property","Freehold","2","N/A","N/A"
3 BHK, 1125 Sq-ft Builder Floor Apartment For Sale","1.20Crore","Dec2314","ROWaterSystemPrivateTerrace/GardenVaastuCompliantMaintenanceStaffWasteDisposalBanquetHallWaterStorageDTHTelevisionFacilityService/GoodsLiftBar/LoungeVisitorParkingCafeteria/FoodCourtReservedParkingParkSecurityLiftPowerBackUpClubHouseRainWaterHarvesting","Vikaspuri, New Delhi, Delhi-NCR., Vikaspuri, New Delhi - West - 110018","3","2","2","Semi-Furnished","Ready to Move","2 ","3 ","N/A","N/A","Puja Room","East ","Garden/Park ","New Construction","Rent","Freehold","2","N/A","N/A"
3 BHK, 1600 Sq-ft Flat For Sale","1.24Crore","Dec2314","Internet/Wi-FiConnectivityPrivateTerrace/GardenVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffReservedParkingWasteDisposalParkSecurityLaundryServiceWaterStorageLiftPowerBackUpConferenceRoomService/GoodsLiftVisitorParking","Sector-3, Dwarka, New Delhi., Dwarka Sector 3, New Delhi - Dwarka - 110075","3","2","N/A","Unfurnished","Ready to Move","7 ","8 ","N/A","N/A","N/A","N/A","N/A","10 to 15 years","New Property","Freehold","N/A","N/A","N/A"
6 BHK, 4400 Sq-ft Builder Floor Apartment For Sale","9.50Crore","Dec2314","AirConditionedSecurityLift","Greater Kailash, New Delhi - South","6","7","5","Semi-Furnished","Ready to Move","2 ","4 ","N/A","N/A","N/A","N/A","N/A","New Construction","New Property","Freehold","1","N/A","N/A"
1 BHK, 600 Sq-ft Flat For Sale","80.0Lac","Dec2314","ROWaterSystemVaastuCompliantPipedGasMaintenanceStaffReservedParkingParkSecurityWaterStorageVisitorParking","VASANT KUNJ SEC D PKT 6, Vasant Kunj Sector D, New Delhi - South - 110070","1","1","2","Semi-Furnished","Ready to Move","Ground ","7 ","2 ","N/A","N/A","North - East ","Garden/Park , Main Road ","Less than 5 years","Resale","Freehold","2","N/A","N/A"
1 BHK, 500 Sq-ft Builder Floor Apartment For Sale","20.0Lac","Dec2314","","mayur vihar ph-1, Pandav Nagar, New Delhi - East - 110092","1","1","1","Unfurnished","Ready to Move","4 ","4 ","N/A","N/A","N/A","N/A","N/A","New Construction","New Property","Freehold","N/A","N/A","N/A"
1 BHK, 600 Sq-ft Flat For Sale","35.0Lac","Dec2314","Internet/Wi-FiConnectivityPipedGasMaintenanceStaffReservedParkingWasteDisposalLaundryServiceVisitorParking","DDA SECTOR 7 POCKET 2 DDA LIG FLAT WALKING VARDHMAN STAR CITI MALL, Dwarka Sector 7, New Delhi - Dwarka - 110075","1","1","1","Semi-Furnished","Ready to Move","Ground ","4 ","N/A","","N/A","N/A","","","","Main Road , Garden/Park ","Less than 5 years","N/A","N/A"
3 BHK, 1000 Sq-ft Builder Floor Apartment For Sale","80.0Lac","Dec2314","Internet/Wi-FiConnectivityReservedParkingPark","BE-318A, Main Swarg Ashram, Hari Nagar, Delhi., Hari Nagar, New Delhi - West - 110064","3","2","2","Semi-Furnished","Ready to Move","1 ","4 ","N/A","N/A","Store","North - East ","Main Road ","New Construction","New Property","Freehold","1","N/A","N/A"
3 BHK, 1300 Sq-ft Flat For Sale","1.14Crore","Dec2314","ROWaterSystemInternet/Wi-FiConnectivityPrivateTerrace/GardenVaastuCompliantPipedGasIntercomFacilityMaintenanceStaffWasteDisposalWaterStorageDTHTelevisionFacilityConferenceRoomVisitorParkingReservedParkingParkSecurityLaundryServiceLiftPowerBackUpGymnasium","Sector-4, Dwarka, New Delhi, Delhi NCR., Dwarka Sector 4, New Delhi - Dwarka - 110075","3","2","3","Furnished","Ready to Move","7 ","7 ","N/A","N/A","N/A","East ","N/A","10 to 15 years","Resale","Freehold","1","N/A","N/A"
2 BHK, 1080 Sq-ft Builder Floor Apartment For Sale","33.0Lac","Dec2714","","Main A2 block, uttam nagar, new delhi, Uttam Nagar, New Delhi - West - 110059","2","2","N/A","Semi-Furnished","Ready to Move","3 ","3 ","N/A","","N/A","N/A","N/A","","","","New Construction","N/A","N/A"
3 BHK, 1550 Sq-ft Flat For Sale","2.80Crore","Dec2714","PipedGasIntercomFacilityMaintenanceStaffReservedParkingParkSecurityWaterStorage","LD-140, Pitampura, New Delhi - North - 110088","3","2","N/A","Semi-Furnished","Ready to Move","1 ","4 ","N/A","","","","","Store","North ","Garden/Park ","10 to 15 years","N/A","N/A"
1 BHK, 34 Sq-yrd Builder Floor Apartment For Sale","20.0Lac","Dec2714","","Rohini Sector 34, New Delhi - Rohini","1","1","N/A","Unfurnished","Ready to Move","2 ","5 ","NA. ","N/A","N/A","N/A","N/A","New Construction","New Property","Freehold","1","N/A","N/A"
2 BHK, 540 Sq-ft Builder Floor Apartment For Sale","45.0Lac(Negotiable)","Dec2614","","1760/7, Govindpuri Extension, Kalkaji, Govindpuri Extension, Kalkaji, New Delhi - South - 110019","2","2","N/A","Semi-Furnished","Ready to Move","2 ","5 ","N/A","N/A","N/A","N/A","N/A","New Construction","New Property","Freehold","1","N/A","N/A"
