
"Received the book just the other day
J.D Lee s books are well know and this book similar and a best book for jee aspirants.
conceptually the book is awesome.you find proper assessment pattern for jee,being concise it deals with only the subject which is important. 
I would recommend an jee aspirant to go for this book.....","12 May 2014","Best book for inorganic","5","Amanjeet Malhotra","http://www.flipkart.com/concise-inorganic-chemistry-jee-main-advanced-english-2nd/product-reviews/itmdkw7wcf3psuqb?pid=9788126541478&srno=b_78&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"These dpp sheets are really good. Just read the basic concepts and solve the dpp on the topic you have just done. These dpp sheets contain all the variety of numericals that a topic might have. Thus you come to know about your weaker areas in that topic. Each dpp has its own syllabus, cut off score, qualifying score and time limit.","10 May 2014","really good","3","gargi sharma","http://www.flipkart.com/dpp-jee-main-aiims-neet-chemistry-solution-book-english/product-reviews/itmdn8ugdssmbb9k?pid=9789383379262&srno=b_79&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"this is must buy book.this contain 60 topics and each topic have 30 questions so there are totally 1800 question in this book.no explantion given in this book but this will give you real exam experince and topics are covered very well in this book.every test consist of 30 question and 1 hr is time limit they gave qualifiying score than cut off score for the jee.so you can understand where you are now.","30 Jan 2014","MUST buy","5","viraj natekar","http://www.flipkart.com/dpp-jee-main-aiims-neet-chemistry-solution-book-english/product-reviews/itmdn8ugdssmbb9k?pid=9789383379262&srno=b_79&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"
 I am very impressed with the questions they have covered topic wise.
My friend recommended disha publications for their offering in conceptual clarity. my weakest subject is chemistry, but by practicing the solved papers, I think, it has made me more confident. nice book, really!! 
:-) ","07 Jan 2014","GOOD BOOK!!!!","5","ritu bhatt","http://www.flipkart.com/dpp-jee-main-aiims-neet-chemistry-solution-book-english/product-reviews/itmdn8ugdssmbb9k?pid=9789383379262&srno=b_79&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"
 ITS AN EXCELLENT BOOK THAT ALL SHOULD BUY.
STATE OF ART SYLLABUS DISTRIBUTION.
GOOD QUESTION BANK.
ALL TOGETHER A GOOD BOOK TO BUY ","13 Jul 2014","AN EXCELLENT BOOK","5","SAM CHAND NEVIN","http://www.flipkart.com/dpp-jee-main-aiims-neet-physics-solution-book-english/product-reviews/itmdn8uggzmsrvyk?pid=9789383379255&srno=b_80&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"These dpp sheets prove really useful while preparing for entrances. They give the confidence to solve the questions. Just read the basic concepts of the chapter and do them . Each dpp has its own cut off score,qualifying score,time limit and fixed syllabus, which tells you about your accuracy and speed. Each dpp sheet has all the variety of questions which are possible in that topic so once you solve these qs you also come to know about your weaker areas in that topic.","09 May 2014","review of dpp sheets by disha publications","4","gargi sharma","http://www.flipkart.com/dpp-jee-main-aiims-neet-physics-solution-book-english/product-reviews/itmdn8uggzmsrvyk?pid=9789383379255&srno=b_80&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"this is must buy book.this contain 60 topics and each topic have 30 questions so there are totally 1800 question in this book.no explantion given in this book but this will give you real exam experince and topics are covered very well in this book.every test consist of 30 question and 1 hr is time limit they gave qualifiying score than cut off score for the jee.so you can understand where you are now.","30 Jan 2014","MUST buy","5","viraj natekar","http://www.flipkart.com/dpp-jee-main-aiims-neet-physics-solution-book-english/product-reviews/itmdn8uggzmsrvyk?pid=9789383379255&srno=b_80&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"
 I strongly suggest this book for the students . I found this book best than any other what my friends are using. If u want to Crack the exam, this book is best.
Book has number of sufficient questions along with detailed solutions. ","04 Jan 2014","Must Buy!!!","5","shilpa bhateja","http://www.flipkart.com/dpp-jee-main-aiims-neet-physics-solution-book-english/product-reviews/itmdn8uggzmsrvyk?pid=9789383379255&srno=b_80&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"Very Good book........
Must for JEE MAIN / AIIMS / NEET - PHYSICS.........
NEW CONCEPT FROM KOTA S FORMULA TO SUCCESS.........
PRICE IS ALSO NOT MUCH..............
RECOMMEND TO ALL MY FRIENDS...........","16 Sep 2013","very good book","5","","http://www.flipkart.com/dpp-jee-main-aiims-neet-physics-solution-book-english/product-reviews/itmdn8uggzmsrvyk?pid=9789383379255&srno=b_80&ref=11e787bb-c70b-49cf-baef-155afffc5312",
"u This book contains 35yrs. solve questions asked in JEE also this gives you good weightage asnwer are really nice an neatly written by ranjit shani sir. don t think before buying this books. close your eyes and buy this book.studet will know what type of questions asked in JEE what is level of questions . also for solving the MCQ,problem this book is must.after preparin for exam buy this book. arihant very nice product by you.at starting they gave important notes and formulas.In \xe2\x82\xb9200 book gives you everything . flipkart gives you at \xe2\x82\xb9200 insted of \xe2\x82\xb9335. must buy book.","12 Sep 2013","MUST BUY FOR A IIT ASPRINT","5","viraj natekar","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 truly the hard work of the author 
best book in the market available 
is more good than my expectations 
so it is a must buy book.... ","09 Dec 2014","only i can say about this is----------itis awesome","5","akshit pathania","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"t all together is a good book and has a good way of representing every chapter but it has very few numerical and questions. compare this book to other books and then buy it.","06 Jul 2014","quite good","3","","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"The book provides questions from all essential chapters and is definitely a key to success for all JEE aspirants. Special thanks to Flipkart for being punctual as always!","04 Mar 2015","Simply Awesome!!","5","Sanket","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Really awesome book and as always, really fast service from flipkart...Contains good questions and acceptable solutions to them as well....Really helped me a lot to cope with my extra studies....Truly an awesome buy.....","07 Feb 2015","Awesome buy....","5","Vatsal Srivastav","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 I am a student of class 9 & believe me this book is really a good prooduct to have.
A must for all who are preparing for JJE/AIEEE/BITSAT .
After getting my hands on the very first chapter of this book i.e Mole concept ,
I was thinking myself to be perfect in that topic.
It i s Just amazing ","11 Jan 2015","Just awesome","5","SIDDHARTH SHARMA","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 This is a must for those preparnig for the jee. Solving previous years questions boosts confidence and solving this book gives actual feel of what the examination paper is like............ 
The content and no. of questions are good. do not think and lose time. just buy it. ","17 Dec 2014","Very Vital For jee preparation","5","IIT","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"u This book contains 35yrs. solve questions asked in JEE also this gives you good weightage asnwer are really nice an neatly written by ranjit shani sir. don t think before buying this books. close your eyes and buy this book.studet will know what type of questions asked in JEE what is level of questions . also for solving the MCQ,problem this book is must.after preparin for exam buy this book. arihant very nice product by you.at starting they gave important notes and formulas.In \xe2\x82\xb9200 book gives you everything . flipkart gives you at \xe2\x82\xb9200 insted of \xe2\x82\xb9335. must buy book.","06 Nov 2014","a must for iit or nit aspirant.....","5","","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 well this is one of the best books available in market for previous year iit jee question papers .
you should definately go for it ^_^ ","06 Sep 2014","Quite Good !","5","Amber Kamboj","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"very good book with full concepts and paper solutions.paper quality may be improved.some miss prints in book may confuse so make corrections for them.","22 Aug 2014","good book","3","SHAILESH","http://www.flipkart.com/iit-jee-chemistry-35-years-chapterwise-solved-papers-2013-1979-english-11th/product-reviews/itme62wjaw69bkgn?pid=9789350948163&srno=b_82&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"awesome book . great explaination and superb sums .best book for chemistry .hats off chemistry never easier than before","09 Aug 2014","awesome","5","Gokul Krishnan","http://www.flipkart.com/textbook-physical-chemistry-jee-main-advanced-english-7th/product-reviews/itmdvfgeyzx5mzgg?pid=9789351419075&srno=b_83&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"If you are not good enough at physical chemistry, this is the book to go with. Although questions are not that much but still covers a lot of syllabus of boards too. Only for beginners who are starting to prepare for JEE not for question solving.","20 Mar 2015","For Beginners !","4","Prajjwal Mehta","http://www.flipkart.com/textbook-physical-chemistry-jee-main-advanced-english-7th/product-reviews/itmdvfgeyzx5mzgg?pid=9789351419075&srno=b_83&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"I HAVE BEEN USNIG THIS BOOK FOR PAST 5-6 MONTHS AND HAVE ALMOST COVERED EVERYTHING. THIS IS ONE OF THE BEST BOOK FOR JEE PREPARATION. I have confidence of scoring more than 200 marks now. Good explanation and pls buy.","16 Jan 2015","EXCELLENT BOOK....STRONGLY RECOMMENDED","3","AMG","http://www.flipkart.com/13-years-jee-main-chapterwise-solutions-physics-chemistry-mathematics-english/product-reviews/itmdwcz6hx9ybhha?pid=9789384248161&srno=b_84&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"the content of the book is good but still the feeling goes away on seeing the paper quality and the poor binding also there are some pages coming out of the book making it a disaster to reader!!!!!!!!!","05 Oct 2014","poor binding!!!!!!!!!!!!!!!!!!!!!!!","1","nikhil kumar","http://www.flipkart.com/textbook-inorganic-chemistry-jee-main-advanced-english-7th/product-reviews/itmdvfgeqgmffapu?pid=9789351419068&srno=b_85&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Everyone solves Irodov s Problems in General Physics and it is very popular for the competitive exams. And this book teaches you how to solve them(only the mechanics portion though).
The book is really helpful if one is looking to build up and extend his concepts on mechanics. It covers basic Newtonian mechanics and relativistic mechanics as well.
The treatment is unique but might appear dry and technical at times but the examples are very lucid.","03 May 2012","Short and Powerful","4","Subhodeep Sarkar","http://www.flipkart.com/fundamental-laws-mechanics-english/product-reviews/itme6ysezjnz7sb2?pid=9788183554114&srno=b_86&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 This is a very good book for advanced learners. Problems are strength point of this book. very valuable.
Theory is very clear and at least should be learnt 2 times for initial grasp for average students.
Students, please have a good grasp over all basics of chemical bonding, hybridization, polarity etc before opening this book.
This book will not be like a very easy book to start learning organic chemistry without fundamentals of general chemistry. ","23 Nov 2011","Excellent problems and advanced theory","5","JaiGanesh.K","http://www.flipkart.com/essential-organic-chemistry-perfect-book-jee-main-advanced-english-7th/product-reviews/itmdv9hqdeynfgmj?pid=9789351419235&srno=b_88&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"hi students! I suggest u all not to buy this book . Initially , this book appears to be highly useful but once u take the course harder u will face chapters such as aldehydes and ketones, alkyl halides , acid derivatives , etc. , the author hasn t given us the entire theory !!!!! instead , i suggest u to buy organic chemistry by k s verma . its the best book in the market for iitjee organic chem . TRUST ME coz i m victim of this book :-(","12 Aug 2012","very bad !!!","1","BASKARAN%20S","http://www.flipkart.com/essential-organic-chemistry-perfect-book-jee-main-advanced-english-7th/product-reviews/itmdv9hqdeynfgmj?pid=9789351419235&srno=b_88&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"This book has got amazing and sufficient explanation of each and every chapter. It has small questions after every little explanation which helps a lot! If you target JEE - Advanced, you must go for this! The language used is also not complicated. I m a Fan!","13 Dec 2012","This is all what you need for scoring well in organic chemistry!","5","Jawad Mohiuddin","http://www.flipkart.com/essential-organic-chemistry-perfect-book-jee-main-advanced-english-7th/product-reviews/itmdv9hqdeynfgmj?pid=9789351419235&srno=b_88&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"The title is so much deceiving, they have advertised as if you will get everything from KOTA IIT JEE market.....what nonsense publishers are these?
I m completely shocked that only 8-10 questions are discussed in each topic, one must file a case against publisher as well the wrong reviewers. 
Don t take it at even free of cost. I ve thrown it away to scrap market, as flipkart is not allowing refund.....","28 Dec 2014","Stay away...","1","sateesh kumar k","http://www.flipkart.com/dpp-jee-advanced-physics-solution-book-english/product-reviews/itmdn7tqwzzhbkh6?pid=9789383379224&srno=b_90&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Very Good book........
Must for JEE Advanced PHYSICS.........
NEW CONCEPT FROM KOTA S FORMULA TO SUCCESS.........
PRICE IS ALSO NOT MUCH..............
RECOMMEND TO ALL MY FRIENDS...........
Thanks to the publisher.","16 Sep 2013","superb book","5","","http://www.flipkart.com/dpp-jee-advanced-physics-solution-book-english/product-reviews/itmdn7tqwzzhbkh6?pid=9789383379224&srno=b_90&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Probably i was more ambitious in expecting the excellent quality of book. The book is just good but not excellent as described in the ad.","11 Dec 2014","Good book","4","NARENDRA BABU N","http://www.flipkart.com/dpp-jee-advanced-physics-solution-book-english/product-reviews/itmdn7tqwzzhbkh6?pid=9789383379224&srno=b_90&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Physics booklet has good problems but could have been given much more .,,
and i think mathematics booklets are awesome.,,but the delivery was too late than expected..","19 Mar 2014","Good but..","4","Max","http://www.flipkart.com/dpp-jee-advanced-physics-solution-book-english/product-reviews/itmdn7tqwzzhbkh6?pid=9789383379224&srno=b_90&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Guys, this book is good when it comes to MCQs. I loved the book actually, and it covers also the main topics. exams are near and in this short time, i am only trying to solve as much papers as i can, with variety in questions. and I found that in disha publications book. good job!","07 Jan 2014","liked it.!!","5","krishanu vijay","http://www.flipkart.com/dpp-jee-advanced-physics-solution-book-english/product-reviews/itmdn7tqwzzhbkh6?pid=9789383379224&srno=b_90&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 PROBLEMS IN MATHEMATICS is a great book for maths.
the questions in this book hit directly on your concepts. By its size , it may look as a small book, but be prepared to face some boggling questions just as u open this book. 
also, i would like to suggest u to buy this books from flipkart. the delivery speed and the book condition is just impeccable. ","17 Feb 2012","ULTIMATE BRAINSTORMING BOOK","5","Kshitij Sharma","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 This book is the best book in the market for the elementary level problems. It has a diverse types of questions from almost all branch of elementary mathematics. 
Also flipkart did a great job in delivering this product within 2 days and book and packing was very nice.
I would like to Thank Flipkart for their service... ","05 Feb 2015","The Best Collection Of Elementary Problems in Mathematics","5","Ali Amjad","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"this book doesnt contain so tough questions but very useful for secondary students.though there is no concept problems were very good useful for foundation in elemantary maths","26 Sep 2014","good","4","dheeraj dheer","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"it is an amazing book.the books contains good collection of problems.it s very good book for jee aspirants.","17 Jun 2014","superb book","4","","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"I bought this book expecting more difficult and tricky questions. It turns out to be full of usual practice questions. It s okay for AIEEE level math, nowhere near to IITJEE or Olympiad as I had thought based on previous reviews. 
It s a good one for it s level though.","15 Apr 2014","Okay book. Nothing too great.","2","aman pruthi","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"This book has a lot of interesting problems ... if you love math they\ re fun to do .The hints aren\ t there for many questions so that\ s a problem, but in some ways that\ s good because you\ ll try harder to get the right answer. A good book for doing a lot of interesting questions in algebra, trigonometry, elementary functions, fundamentals of mathematical analysis, geometry and vector algebra.","09 Apr 2012","Interesting problems","5","Athira Sanal","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 This book has plenty of problems which make you re-think about your understanding of Particular topic, Buy it if you want to Recall your concepts in shortest time...
THIS BOOK IS A PROBLEM BOOK i.e. BOOK HAS NO THEORY PORTION ","24 Jan 2012","Necessary For IITJEE","5","Abhishek Shukla","http://www.flipkart.com/problems-mathematics-hints-solutions-english-1st/product-reviews/itme3zb4uwfztuqr?pid=9788123904870&srno=b_91&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"No explanation given . Useful only when u know some higher topics . Otherwise it s great for grade 8
But don t buy this book if you are struggling with the normal syllabus","28 Jan 2015",".....","4","Mayank Jain","http://www.flipkart.com/iit-foundation-explorer-chemistry-class-8-english-01/product-reviews/itmdyv7upxjtme3c?pid=9788190728560&srno=b_92&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"I recommend this book for improving your learning skill who want to learn more.Book is systematically indexed.I personally loved it.Pages are intact.","12 Jan 2015","Quick service and Good book for study","4","Sayan","http://www.flipkart.com/iit-foundation-explorer-chemistry-class-8-english-01/product-reviews/itmdyv7upxjtme3c?pid=9788190728560&srno=b_92&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"This Mathematics book is the best mathematical guide I ever met. It contains everything in its best and concise way. I purchased it 1 month before JEE Advanced and it seriously shook my confidence about mathematics. It has very diverse questions and could be said quite hard also. This book can be used not only for JEE but to clear the basic mathematics also. A Highly recommended piece for those who don t go to coachings.","04 Jun 2014","The Book Challenges your confidence","5","Aayush Vijayva...","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 This book is fantastic!
author has outdone itself and has provided the perfect book for preparations!
could have included more qs. ","10 May 2014","Pearson s Mathematics Book","5","Siddharth Goel","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"A really good book for IIT JEE advanced (and even mains) maths...contains lots of very good problems. a must buy book for every jee aspirant","24 Dec 2013","Amazing","5","","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 Pros:
1) Theory is very comprehensive and states out some unique points.
2) It has got very good problems for discussion
3) Important Tips and Ideas are a chief spotlight of this book. This section provides with useful tips and lists out some cautions and misconceptions useful for a student.
Cons:
1) The number of problems is very less.
2) Not very good for a beginner.
3) Theory does not have a wide coverage,i.e., it misses out some portions in theory which are vital for current trends of JEE
Overall: A nice and different book which can bought for reference but should not be used as a base book. ","11 Jun 2014","A Satisfactory Book","4","Apratim Tripathi","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Hats off to the Authors for having written such a wonderful book.Its extremely rare of Indian authors to write a mathematics book of such high standards.Problems are beautifully chosen and figures are drawn to perfection.I only wish the authors to write a supplement to this book which would contain rigorous proofs to some of the stated Facts and Theorems in the book.","04 Nov 2013","Mathematics for the JEE Advanced","5","Pushkar Muzumdar","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Brilliantly written book...should be followed by all iit aspirants. Some chapters have been discussed in a very unique way. best part is a large number of very good problems and solution for each problem is provided in the book only.","21 Aug 2013","awesome book","5","a.kumar","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"This book is one of the best things to have happened to JEE aspirants in India . Just buy it if you are a serious aspirant and you will never regret it . The problems selected for discussion are really good but the solutions are even better helping the student to imbibe the right approach to attack a problem .","26 Jul 2013","One of the best ever...","5","Akhilesh Kumar","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 Nice book.
Level of questions is good.
Theory is very helpful for those who are not going through syudy centers... 
An allrounder for mathematics ","10 Jul 2014","The Best Book for IIT aspirants !","5","NEELESH RAJPUR...","http://www.flipkart.com/mathematics-jee-advanced-english-1st/product-reviews/itmdmtb7yrngbfrg?pid=9789332507975&srno=b_93&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 They set the book in right way it is only for practice .
means if you are looking for a book which provide theory then it not for you .
it is like mock test before going to real challenge. ","14 Jul 2014","Gud prediction by Arihant","4","Ashutosh Kumar","http://www.flipkart.com/jee-advanced-2014-10-practice-sets-english-3rd/product-reviews/itmdt32zfwbfsh4a?pid=9789351415565&srno=b_95&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Very good book with accurate and simple solutions......the solutions are easy to understand unlike the other books in which the solutions are quite complicated","07 Apr 2015","excellent!!!","4","Sayan Biswas","http://www.flipkart.com/jee-main-topic-wise-solved-papers-2002-14-english-8th/product-reviews/itmdw3wu5zygnrce?pid=9789384089542&srno=b_96&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"it`s a very good book for chapterwise study of jee main last 10 years questions( not advanced..mind you) all solution are properly given and few steps are jumped...","26 Jul 2014","good book","4","ANIRUP BISWAS","http://www.flipkart.com/jee-main-topic-wise-solved-papers-2002-14-english-8th/product-reviews/itmdw3wu5zygnrce?pid=9789384089542&srno=b_96&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 previous edition...till 2012!!
it is not at all good............................................................................................................................................................................. ","27 Jun 2014","WASTE!!!!!","1","Ankit Mathuria","http://www.flipkart.com/jee-main-topic-wise-solved-papers-2002-14-english-8th/product-reviews/itmdw3wu5zygnrce?pid=9789384089542&srno=b_96&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"The book is good for the mechanical Engineering Students. They can learn many object type question from Objective Mechanical Engineering 12th Edition ....","03 Jun 2014","Objective Mechanical Engineering 12th Edition","4","Rupam Debroy","http://www.flipkart.com/objective-mechanical-engineering-english-12th/product-reviews/itmdyuyya9xkgsa4?pid=9788186224915&srno=b_97&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"the book is must for every student thinking of giving different entrances as it contains questions came in different entrances","16 Apr 2015","good collection of questions","5","karan vir","http://www.flipkart.com/mathematics-engineering-entrances-2014-2003-chapterwise-topicwise-questions-solutions-english-5th/product-reviews/itmdz5ygahwddceb?pid=9789351763727&srno=b_98&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"This book is too good for my child.I also hope it will to be useful for other child .But when I follow this book it is disheartened to me for a number of pages (from B-22 to B-35) 14nos pages is out of print. So I request to you If you send a photocopy of these pages in my email . Wait for your response.","01 Apr 2014","Book is too good but disheartened for a number of pages mistake of print.","2","Pradip Adhikari","http://www.flipkart.com/pmt-iit-jee-foundation-science-mathematics-mental-ability-aptitude-class-7-english/product-reviews/itmdezf4hpjx7eg7?pid=9789382081005&srno=b_99&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Its just a pile of garbage.....some topics ain t explained and are given as questions but can be used as a guide or a question bank! and ya paper quality too sucks!! flipkart s service as always AAAAAAAAAWWWWWWWWWWWWEEEEEEEEEEEEESSSSSSSSSSSSSOOOOOOOOOOOOOOOOMMMMMMMMMMMMMMEEEEEEEEEEEEEEEEEEEEE","29 Mar 2013","It sucks!!","3","Ayush Singh","http://www.flipkart.com/pmt-iit-jee-foundation-science-mathematics-mental-ability-aptitude-class-7-english/product-reviews/itmdezf4hpjx7eg7?pid=9789382081005&srno=b_99&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"
 This is a very good book for preparation of olympiads ,talent reward exams.
This book has a good number of questions which are useful too.
According to me this is a very useful book ","21 Dec 2014","The PMT/ IIT-JEE Foundation Guide for Class 7 is the perfect book","5","nishtha kawatra","http://www.flipkart.com/pmt-iit-jee-foundation-science-mathematics-mental-ability-aptitude-class-7-english/product-reviews/itmdezf4hpjx7eg7?pid=9789382081005&srno=b_99&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"This (PMT/IIT-JEE Foundation: Science, Mathematics, Mental Ability/Aptitude (Class - 7)) an IIT foundation book is a must for class-7 students. The subject-wise preparation prompts each student. Paper quality fine. Value for money.","20 Jul 2013","A must for class-7 students","4","Nammi Padmaja","http://www.flipkart.com/pmt-iit-jee-foundation-science-mathematics-mental-ability-aptitude-class-7-english/product-reviews/itmdezf4hpjx7eg7?pid=9789382081005&srno=b_99&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"I ordered this book on 4th of June and I got it on 6th of June. Delivery was before time . I was happy this product was very useful to me because it teaches about the higher standards which are not taught in school . It is a wonderful product .","05 Jun 2013","PMT/IIT-JEE Foundation: Science, Mathematics, Mental Ability/Aptitude (Class - 7)","5","manik arneja","http://www.flipkart.com/pmt-iit-jee-foundation-science-mathematics-mental-ability-aptitude-class-7-english/product-reviews/itmdezf4hpjx7eg7?pid=9789382081005&srno=b_99&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Useful book for IIT JEE sound foundation. This book is not meant for beginners, you must have good understanding of Math up to 10th Level. Printing quality of book published by G. K. Publication is bad. Book published by CBS Publisher is better quality.","14 Apr 2013","Problems In Mathematics With Hints And Solutions","5","RP Singh","http://www.flipkart.com/problems-mathematics-hints-solutions-english/product-reviews/itmdx9fatbwdhgz3?pid=9788183552974&srno=b_100&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
"Nice Book essential for all competitive exams. It covers school syllabus well. but the solutions and explanations could have been better. Also inclusion of more solved examples would be recommended","27 Jan 2015","_________","3","Gunreet Kaur","http://www.flipkart.com/problems-mathematics-hints-solutions-english/product-reviews/itmdx9fatbwdhgz3?pid=9788183552974&srno=b_100&ref=bb2fada1-94da-4f1f-a242-fac18e8f0de9",
